,item,predictions,cosine_predicted
21981,textile,Style & Fashion,0.8261852803270003
21982,textile,Technology Industry,0.8250351031528643
21983,textile,Automotive Industry,0.8226560049051845
21984,textile,Sports,0.8201786853674558
21985,textile,Food Industry,0.8161649008318356
21986,textile,Men's Clothing,0.8138043598774422
21987,textile,Technology & Computing,0.8126206595351189
21988,textile,Perfume and Fragrance,0.8089603418522096
21989,textile,Telecommunications Industry,0.807073444023032
21990,textile,Real Estate,0.8057870493234722
21991,texture,Convertible,0.8310777822862125
21992,texture,Beauty,0.8307899310249983
21993,texture,Sports,0.8211497532202655
21994,texture,Shopping,0.8183753468013566
21995,texture,Style & Fashion,0.8017848737196192
21996,texture,Automotive,0.775188572131595
21997,texture,Auto Body Styles,0.7777645518771767
21998,thanksgiving,Holiday Shopping,0.8462801508106543
21999,thanksgiving,Wedding,0.8405518596787294
22000,thanksgiving,Graduation,0.8343667531712049
22001,thanksgiving,Religious Events,0.8228772015760135
22002,thanksgiving,Dining Out,0.8222312006570316
22003,thanksgiving,Camping,0.8208266071677166
22004,thanksgiving,Cooking,0.8193887904102646
22005,thanksgiving,Grocery Shopping,0.8150939949201228
22006,thanksgiving,Barbecues and Grilling,0.8060183643595171
22007,thanksgiving,Birthday,0.8054051942779585
22008,thanksgiving,Home Entertaining,0.8026741475660294
22009,thanksgiving,North America Travel,0.7976232444822912
22010,thanksgiving,Shopping,0.8163825423297324
22011,thanksgiving,Events and Attractions,0.7758804943367926
22012,thanksgiving,Personal Celebrations & Life Events,0.7955796830740023
22013,thanksgiving dinner,Dining Out,0.8417564977802239
22014,thanksgiving dinner,Barbecues and Grilling,0.8089508875155984
22015,thanksgiving dinner,Grocery Shopping,0.8084439999982416
22016,thanksgiving dinner,Home Entertaining,0.8075232030210879
22017,thanksgiving dinner,Food & Drink,0.8033702116073655
22018,thanksgiving dinner,Shopping,0.7854913348075392
22019,thanksgiving dinner,Home & Garden,0.7732603567698446
22020,theater,Theater Venues and Events,0.8807009180774547
22021,theater,Cinemas and Events,0.8514477836072405
22022,theater,Movies,0.8435468399732777
22023,theater,Television,0.8424292354952446
22024,theater,Comedy Events,0.8330096098378108
22025,theater,Sports,0.82997883947233
22026,theater,Shopping,0.8245128212453181
22027,theater,Museums & Galleries,0.822316124055284
22028,theater,Entertainment Industry,0.8207599887658403
22029,theater,Concerts & Music Events,0.8192991488101923
22030,theater,Zoos & Aquariums,0.8168068541432485
22031,theater,Home Entertaining,0.8112423007267107
22032,theater,Auto Shows,0.809724435374307
22033,theater,Events and Attractions,0.8086028967198174
22034,theater,Malls & Shopping Centers,0.8069653512297574
22035,theatre actor,Theater Venues and Events,0.8341092197862756
22036,theatre actor,Entertainment Industry,0.8179880972746205
22037,theatre actor,Comedy Events,0.810692447063088
22038,theatre actor,Cinemas and Events,0.8066029509871893
22039,theatre actor,Events and Attractions,0.7650080313945183
22040,therapy,Education,0.8433541319011998
22041,therapy,Science,0.8357972144146203
22042,therapy,Sports,0.8344725046732518
22043,therapy,Shopping,0.8323691138151039
22044,therapy,Prom,0.826581389301789
22045,therapy,Dating,0.8253534334865003
22046,therapy,Travel,0.8235591689183102
22047,therapy,Medical Health,0.8002517950975508
22048,thermometer,Science,0.809638146250465
22049,thermos,Barbecues and Grilling,0.8003507398613265
22050,thermos,Food & Drink,0.7653741946030626
22051,thermos bottle,Travel Accessories,0.8044840671345708
22052,thermos bottle,Travel,0.7836742779398113
22053,thermostat,Home Appliances,0.824325821148203
22054,thermostat,Smart Home,0.8172898230102883
22055,thermostat,Home & Garden,0.7832164568345896
22056,thicket,Reptiles,0.794622367519739
22057,thimble,Birds,0.797278992262678
22058,thing,Shopping,0.8318305923410978
22059,thing,Beauty,0.8302708751648038
22060,thing,Science,0.8259262717741429
22061,thing,Sports,0.825721166843236
22062,thing,Style & Fashion,0.7852671743255168
22063,thinking,Shopping,0.8427312450253589
22064,thinking,Dating,0.8332864117340333
22065,thinking,Science,0.8301598001391628
22066,thinking,Parenting,0.8206326450060872
22067,thinking,Travel,0.8180924120083788
22068,thinking,Healthy Living,0.8003705330249647
22069,thinking,Family and Relationships,0.7841173821787549
22070,thistle,Birds,0.8116537354900493
22071,thistle,Pets,0.7703295583771774
22072,throne,Wedding,0.8112812160504885
22073,throne room,Bath and Shower,0.8020870584680893
22074,throw,Convertible,0.8107648190032442
22075,throw pillow,Travel Accessories,0.7748363536213764
22076,throw pillow,Travel,0.7719553823380126
22077,thunder,Birds,0.8238159691632536
22078,thunder,Motorcycles,0.7979775986986642
22079,thunder,Automotive,0.7686804558300278
22080,thunderstorm,Birds,0.7980122425937858
22081,thyme,Perfume and Fragrance,0.8013378127988894
22082,thyme,Beauty,0.7850628655358206
22083,tiara,Women's Formal Wear,0.803633368469544
22084,tiara,Style & Fashion,0.7837426744363138
22085,tick,Travel,0.8304784150439306
22086,tick,Dating,0.8270066536347216
22087,tick,Sports,0.8253396347321245
22088,tick,Convertible,0.8222087000158749
22089,tick,Birds,0.8213187633429557
22090,tick,Shopping,0.8180269165065098
22091,tick,Birthday,0.7975135549168104
22092,tick,Automotive,0.7664455199031103
22093,tick,Pets,0.8148508690493348
22094,ticket,Travel,0.8596195766590375
22095,ticket,Sports,0.839477328659576
22096,ticket,Shopping,0.8354034397930634
22097,ticket,Prom,0.8304947063034567
22098,ticket,Movies,0.8268791269809943
22099,ticket,Convertible,0.8237295193819607
22100,ticket,Beauty,0.822542819447106
22101,ticket,Science,0.8212847611084504
22102,ticket,Dating,0.8208874969940176
22103,ticket,Rail Travel,0.8202409476433294
22104,ticket,Education,0.8185954848193575
22105,ticket,Air Travel,0.809588172721928
22106,ticket,Travel Accessories,0.8055394691330826
22107,ticket,Birthday,0.7994885027247238
22108,ticket,Events and Attractions,0.7967338332133115
22109,ticket booth,Theater Venues and Events,0.8001045852726054
22110,ticket booth,Events and Attractions,0.7884432183117759
22111,tide pool,Bath and Shower,0.8004166757078428
22112,tie,Travel,0.818888772863624
22113,tiger,Cats,0.8519406615087591
22114,tiger,Birds,0.8238185494579147
22115,tiger,SUV,0.8216119132008189
22116,tiger,Dogs,0.8187476998606374
22117,tiger,Large Animals,0.8072294298104346
22118,tiger,Motorcycles,0.7996792790475614
22119,tiger,Pets,0.7977293335364144
22120,tiger,Automotive,0.7794015612942286
22121,tight,Travel,0.81744838243237
22122,tile,Convertible,0.8288076644604983
22123,tile,Movies,0.8230358735466035
22124,tile,Sports,0.8210404191251035
22125,tile,Board Games and Puzzles,0.8017109247726253
22126,tile,Automotive,0.7773431189358045
22127,tile,Hobbies & Interests,0.776917941558871
22128,tile,Games and Puzzles,0.8061418163967502
22129,tile flooring,Landscaping,0.7938307298029238
22130,tile flooring,Home & Garden,0.7701231232916909
22131,tile roof,Remodeling & Construction,0.803458942145645
22132,tile roof,Home & Garden,0.7704083697353921
22133,tile wall,Bath and Shower,0.7813166586818485
22134,tin,Dating,0.8110617542832638
22135,tinfoil,Television,0.7980817669944258
22136,tinsel,Holiday Shopping,0.7983991247754867
22137,tinsel,Shopping,0.7898786091672416
22138,tiramisu,Desserts and Baking,0.8314617981835426
22139,tiramisu,Food & Drink,0.7889666888507547
22140,tire,SUV,0.8189364229303662
22141,tire,Auto Parts,0.815733614208502
22142,tire,Auto Repair,0.7983657327500255
22143,tire,Automotive,0.8157906433908744
22144,tire,Auto Body Styles,0.7708107044600477
22145,tissue,Sports,0.8005532581369038
22146,toast,Beauty,0.832467475973749
22147,toast,Dating,0.8273880387455095
22148,toast,Sports,0.8268344047636533
22149,toast,Travel,0.8264179118688608
22150,toast,Shopping,0.8232391219892634
22151,toast,Movies,0.8210668462845794
22152,toast,Convertible,0.8200628283482967
22153,toast,Prom,0.8177521088993429
22154,toast,Birthday,0.8164689769808463
22155,toast,Desserts and Baking,0.8083768673032641
22156,toast,Food & Drink,0.8041101634541299
22157,toast,Barbecues and Grilling,0.800010213173536
22158,toast,Style & Fashion,0.7738325104424018
22159,toast,Family and Relationships,0.7730744541915409
22160,toaster,Home Appliances,0.8386340480906466
22161,toaster,Laptops,0.8199801853524104
22162,toaster,Cooking,0.8185407690144104
22163,toaster,Desserts and Baking,0.8020050570864474
22164,toaster,Barbecues and Grilling,0.7993842522504591
22165,toaster,Home & Garden,0.7739544276859309
22166,toaster,Technology & Computing,0.7713024218644019
22167,toaster,Food & Drink,0.7819346173042578
22168,tobacco,Alcoholic Beverages,0.810390028577924
22169,tobacco,Casinos & Gambling,0.8017910517355993
22170,tobacco,Food & Drink,0.7971694400085934
22171,tobacco pipe,Musical Instruments,0.8077541636956478
22172,tobacco pipe,Hobbies & Interests,0.7667445625897085
22173,toddler,Daycare and Pre-School,0.8252392434264876
22174,toddler,Parenting,0.8248731432650624
22175,toddler,Children's Games and Toys,0.8119581539553912
22176,toddler,Family and Relationships,0.7759600398319558
22177,toddler,Shopping,0.7900544432474881
22178,toe,Beauty,0.7985217520504094
22179,tofu,Shopping,0.7956802508251116
22180,toilet bowl,Bath and Shower,0.8357161494643937
22181,toilet bowl,Household Supplies,0.8108325082829522
22182,toilet bowl,Shopping,0.77685429939108
22183,toilet seat,Bath and Shower,0.8257940127484431
22184,toilet seat,Household Supplies,0.7979573792666275
22185,toilet seat,Shopping,0.7770025377363363
22186,toiletry,Household Supplies,0.8728197810889538
22187,toiletry,Travel Accessories,0.8657713915919087
22188,toiletry,Makeup and Accessories,0.8409239688114754
22189,toiletry,Bath and Shower,0.834981256069051
22190,toiletry,Oral care,0.8348842939515242
22191,toiletry,Hair Care,0.8284995401747663
22192,toiletry,Shaving,0.8282124630836646
22193,toiletry,Perfume and Fragrance,0.8245616518845367
22194,toiletry,Deodorant and Antiperspirant,0.8232844921658061
22195,toiletry,Home Appliances,0.8227513364810628
22196,toiletry,Nail Care,0.8126536604322574
22197,toiletry,Grocery Shopping,0.8075028955800003
22198,toiletry,Women's Handbags and Wallets,0.8071584071231974
22199,toiletry,Home Improvement,0.7975603327651353
22200,toiletry,Shopping,0.8094624443849648
22201,tokyo tower,Asia Travel,0.8149869081859665
22202,tokyo tower,Travel,0.7845716530313055
22203,tokyo tower,Travel Locations,0.7896059297520847
22204,tomato,Cats,0.8174684672211814
22205,tomato sauce,Cooking,0.8033850376313809
22206,tomato sauce,Food & Drink,0.7816839050156281
22207,tomato soup,Cooking,0.811044832503141
22208,tomato soup,Food & Drink,0.796176002708469
22209,tomb,Travel,0.8001533106478089
22210,tong,Beauty,0.7890175983196539
22211,tongs,Barbecues and Grilling,0.796015074831073
22212,tongs,Food & Drink,0.769010574297203
22213,tool,Travel,0.8349899390517121
22214,tool,Beauty,0.8268048962888996
22215,tool,Convertible,0.8239712468271462
22216,tool,Science,0.8203864647111749
22217,tool,Auto Repair,0.811025878752412
22218,tool,Musical Instruments,0.8030387048666582
22219,tool,Auto Parts,0.8028764331531122
22220,tool,Household Supplies,0.8026628373499356
22221,tool,Home Improvement,0.801250785817306
22222,tool,Home Appliances,0.7976062119352597
22223,tool,Style & Fashion,0.7737116182542695
22224,tool,Automotive,0.7945955984336978
22225,tool,Auto Body Styles,0.7793482184830172
22226,toolbox,Convertible,0.8552187705034038
22227,toolbox,Shopping,0.8472731644027086
22228,toolbox,Sports,0.8472047279832895
22229,toolbox,Science,0.8444681018024052
22230,toolbox,Travel,0.8425296202564454
22231,toolbox,Beauty,0.8400051541399696
22232,toolbox,Movies,0.8298333100431091
22233,toolbox,Education,0.8290004883001493
22234,toolbox,Laptops,0.826011740861019
22235,toolbox,Prom,0.8258956298115442
22236,toolbox,Coupe,0.8239869362397312
22237,toolbox,Desktops,0.8232305141141799
22238,toolbox,Dating,0.8221966245499284
22239,toolbox,Smartphones,0.822069587556464
22240,toolbox,SUV,0.8215661985627487
22241,toolbox,Station Wagon,0.8200163430327486
22242,toothbrush,Oral care,0.8673226458452419
22243,toothbrush,Shaving,0.8428340182101144
22244,toothbrush,Household Supplies,0.8241210228094995
22245,toothbrush,Bath and Shower,0.8213155248474545
22246,toothbrush,Hair Care,0.8195074995603376
22247,toothbrush,Nail Care,0.8169429598440615
22248,toothbrush,Travel Accessories,0.8078233197200182
22249,toothbrush,Home Appliances,0.8075445398976273
22250,toothbrush,Deodorant and Antiperspirant,0.8007504123381802
22251,toothbrush,Shopping,0.7872890584873603
22252,toothbrush,Beauty,0.7989084772960615
22253,toothpaste,Oral care,0.8533448514020924
22254,toothpaste,Shaving,0.8344288284748294
22255,toothpaste,Deodorant and Antiperspirant,0.8342878155311282
22256,toothpaste,Household Supplies,0.814660821264595
22257,toothpaste,Nail Care,0.8116182171281695
22258,toothpaste,Hair Care,0.8051174007808897
22259,toothpaste,Shopping,0.790227268255691
22260,toothpaste,Beauty,0.7866662560236108
22261,toothpick,Oral care,0.8029070707244367
22262,topiary garden,Gardening,0.8548756008004754
22263,topiary garden,Landscaping,0.8305085971060231
22264,topiary garden,Flower Shopping,0.8199331244668979
22265,topiary garden,Home & Garden,0.8190679361314758
22266,topiary garden,Parks & Nature,0.8076030862952027
22267,topiary garden,Museums & Galleries,0.7990166086490667
22268,topiary garden,Shopping,0.7836300968699678
22269,topiary garden,Events and Attractions,0.7716084846173994
22270,topping,Desserts and Baking,0.7977785963963744
22271,topping,Food & Drink,0.7652204409875807
22272,torch,Travel,0.8439849706982123
22273,torch,Convertible,0.8354566701013021
22274,torch,Science,0.831649627928257
22275,torch,Beauty,0.8305495186437905
22276,torch,Sports,0.8292119364837441
22277,torch,Education,0.8262591706213949
22278,torch,Shopping,0.8209494608193595
22279,torch,Movies,0.8202023090009838
22280,torch,Pets,0.8184178897200145
22281,torch,Automotive,0.790963131621998
22282,torch,Auto Body Styles,0.7678818374346131
22283,torch,Style & Fashion,0.7732132387079245
22284,tornado,SUV,0.8002342375142113
22285,tortilla,Cooking,0.7951615213285483
22286,tortoise,Reptiles,0.8547574544064466
22287,tortoise,Birds,0.8184514167265595
22288,tortoise,Large Animals,0.8006187091408872
22289,tortoise,Pets,0.7891782007049191
22290,tote bag,Women's Handbags and Wallets,0.8464090970457643
22291,tote bag,Travel Accessories,0.8367583012689471
22292,tote bag,Makeup and Accessories,0.801333637531503
22293,tote bag,Grocery Shopping,0.7983919345359871
22294,tote bag,Style & Fashion,0.7878486587928829
22295,tote bag,Travel,0.7996477594506236
22296,tote bag,Beauty,0.7843958973128071
22297,tote bag,Shopping,0.8111301597138603
22298,totem pole,Polar Travel,0.813398657422641
22299,totoro,Cats,0.8122438995123592
22300,totoro,Pets,0.7923517003366826
22301,toucan,Birds,0.8408342267154393
22302,toucan,Africa Travel,0.8080017157964318
22303,toucan,Pets,0.7897086108106355
22304,toucan,Travel,0.8066543843549894
22305,toucan,Travel Locations,0.770428882282577
22306,touch,Travel,0.8346804634597264
22307,touch,Sports,0.8321352813625034
22308,touch,Shopping,0.8302559458064904
22309,touch,Beauty,0.8288015892406368
22310,touch,Dating,0.8263993013389419
22311,touch,Convertible,0.823077791446897
22312,touch,Style & Fashion,0.780774265280068
22313,touch,Family and Relationships,0.7783372691791407
22314,touchdown,Air Travel,0.8073406393175446
